case_name,reward_map,requested_detour_budget,trials,waypoint_count,successful_trials,failure_trials,success_rate,reward_per_distance_mean_successful,reward_per_distance_std_successful,total_reward_mean_successful,total_reward_std_successful,total_distance_mean_all,total_distance_std_all,total_distance_mean_successful,total_distance_std_successful,visited_waypoints_mean_all,visited_waypoints_std_all,completion_rate_mean_all,completion_rate_std_all,runtime_seconds_mean,runtime_seconds_std
detour_wall,1,0,1,4,1,0,1.000000,0.634813,0.000000,34.279916,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,3.386202,0.000000
detour_wall,2,0,1,4,1,0,1.000000,0.855668,0.000000,46.206093,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,3.034644,0.000000
detour_wall,3,0,1,4,1,0,1.000000,0.684698,0.000000,36.973705,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.864038,0.000000
detour_wall,4,0,1,4,1,0,1.000000,0.559344,0.000000,30.204558,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.960076,0.000000
detour_wall,5,0,1,4,1,0,1.000000,0.755065,0.000000,40.773529,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.927812,0.000000
detour_wall,6,0,1,4,1,0,1.000000,0.491460,0.000000,26.538848,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.934399,0.000000
detour_wall,7,0,1,4,1,0,1.000000,0.838248,0.000000,45.265410,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.948358,0.000000
detour_wall,8,0,1,4,1,0,1.000000,0.654823,0.000000,35.360437,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.899353,0.000000
detour_wall,9,0,1,4,1,0,1.000000,0.668559,0.000000,36.102198,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.899436,0.000000
detour_wall,10,0,1,4,1,0,1.000000,0.610388,0.000000,32.960962,0.000000,54.000000,0.000000,54.000000,0.000000,4.000000,0.000000,1.000000,0.000000,2.940348,0.000000
detour_wall,1,5,1,4,1,0,1.000000,0.608551,0.000000,45.032786,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.757435,0.000000
detour_wall,2,5,1,4,1,0,1.000000,0.868924,0.000000,64.300400,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.790716,0.000000
detour_wall,3,5,1,4,1,0,1.000000,0.685057,0.000000,50.694194,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.771151,0.000000
detour_wall,4,5,1,4,1,0,1.000000,0.562561,0.000000,41.629529,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.694522,0.000000
detour_wall,5,5,1,4,1,0,1.000000,0.769678,0.000000,56.956175,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.767773,0.000000
detour_wall,6,5,1,4,1,0,1.000000,0.493508,0.000000,36.519598,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.688495,0.000000
detour_wall,7,5,1,4,1,0,1.000000,0.847877,0.000000,62.742877,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.676756,0.000000
detour_wall,8,5,1,4,1,0,1.000000,0.642362,0.000000,47.534802,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.686545,0.000000
detour_wall,9,5,1,4,1,0,1.000000,0.684371,0.000000,50.643423,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.867586,0.000000
detour_wall,10,5,1,4,1,0,1.000000,0.606335,0.000000,44.868820,0.000000,74.000000,0.000000,74.000000,0.000000,4.000000,0.000000,1.000000,0.000000,4.613069,0.000000
detour_wall,1,10,1,4,1,0,1.000000,0.636040,0.000000,59.787740,0.000000,94.000000,0.000000,94.000000,0.000000,4.000000,0.000000,1.000000,0.000000,6.815197,0.000000
